,original_longitude,original_latitude
2718,174.7724551,-36.8503008
2719,174.7724446,-36.8503158
2720,174.7724368,-36.8503275
2721,174.7724333,-36.850338
2722,174.7724311,-36.8503484
2723,174.7724264,-36.8503557
2724,174.7724247,-36.8503624
2725,174.7724226,-36.850367
2726,174.7724185,-36.8503683
2727,174.7724152,-36.8503628
2728,174.7724097,-36.8503587
2729,174.7724013,-36.8503571
2730,174.7723857,-36.8503666
2731,174.7723749,-36.8503702
2732,174.7723642,-36.8503722
2733,174.7723561,-36.8503723
2734,174.7723402,-36.8503808
2735,174.7723215,-36.8503932
2736,174.7723135,-36.8504001
2737,174.7723109,-36.8504074
2738,174.7723045,-36.8504148
2739,174.7722924,-36.8504233
2740,174.772281,-36.8504337
2741,174.772268,-36.8504488
2742,174.7722485,-36.8504647
2743,174.772231,-36.8504801
2744,174.7722008,-36.8504959
2745,174.7721682,-36.85051
2746,174.7721408,-36.8505351
2747,174.7721137,-36.8505575
2748,174.7720869,-36.8505804
2749,174.7720619,-36.8505972
2750,174.7720319,-36.8506096
2751,174.7720062,-36.8506274
2752,174.7719806,-36.8506468
2753,174.7719496,-36.8506669
2754,174.7719158,-36.8506821
2755,174.7718871,-36.8507026
2756,174.771865,-36.8507256
2757,174.7718393,-36.8507457
2758,174.7718158,-36.8507648
2759,174.7717936,-36.8507839
2760,174.771773,-36.8508032
2761,174.7717578,-36.8508201
2762,174.7717423,-36.8508358
2763,174.7717274,-36.8508541
2764,174.7717182,-36.8508699
2765,174.7717071,-36.8508826
2766,174.7716891,-36.8508981
2767,174.7716672,-36.8509176
2768,174.7716471,-36.8509351
2769,174.7716249,-36.8509491
2770,174.7716081,-36.8509603
2771,174.7715749,-36.8509682
2772,174.7715542,-36.8509905
2773,174.7715392,-36.8510044
2774,174.7715271,-36.8510123
2775,174.7715098,-36.8510252
2776,174.7714922,-36.8510487
2777,174.7714846,-36.8510702
2778,174.7714734,-36.8510915
2779,174.7714497,-36.8511082
2780,174.7714274,-36.8511261
2781,174.7714012,-36.8511437
2782,174.771376,-36.8511591
2783,174.7713517,-36.8511747
2784,174.7713306,-36.8511955
2785,174.7713049,-36.851213
2786,174.7712786,-36.851224
2787,174.771245,-36.8512357
2788,174.7712147,-36.8512491
2789,174.7711741,-36.8512528
2790,174.7711475,-36.8512629
2791,174.7711215,-36.8512788
2792,174.7710969,-36.8512983
2793,174.7710592,-36.8513405
2794,174.7710237,-36.8513722
2795,174.7709939,-36.8514096
2796,174.7709746,-36.8514306
2797,174.7709549,-36.8514466
2798,174.7709344,-36.8514687
2799,174.7709195,-36.8514895
2800,174.7709028,-36.8515073
2801,174.7708808,-36.851521
2802,174.7708557,-36.851544
2803,174.7708328,-36.8515692
2804,174.7708083,-36.8515914
2805,174.7707873,-36.8516102
2806,174.7707634,-36.8516267
2807,174.7707376,-36.8516483
2808,174.7707096,-36.8516713
2809,174.770685,-36.8516906
2810,174.7706636,-36.8517072
2811,174.7706491,-36.8517216
2812,174.7706343,-36.8517305
2813,174.77062,-36.8517377
2814,174.7706131,-36.8517519
2815,174.770605,-36.8517589
2816,174.7706009,-36.8517731
2817,174.7705973,-36.8517774
2818,174.7705945,-36.8517785
2819,174.7705928,-36.8517788
2820,174.7705919,-36.8517789
2821,174.7705909,-36.8517783
2822,174.7705905,-36.8517787
2823,174.7705919,-36.8517793
2824,174.7705923,-36.8517795
2825,174.7705921,-36.8517795
2826,174.7705927,-36.8517796
2827,174.7705927,-36.8517795
2828,174.7705939,-36.8517789
2829,174.770594,-36.8517787
2830,174.7705963,-36.8517778
2831,174.7705971,-36.8517781
2832,174.7705968,-36.8517779
2833,174.770597,-36.8517779
2834,174.7705969,-36.8517778
2835,174.7705972,-36.851778
2836,174.7705963,-36.8517775
2837,174.7705956,-36.8517772
2838,174.7705947,-36.8517771
2839,174.7705944,-36.8517769
2840,174.770593,-36.8517763
2841,174.7705919,-36.8517767
2842,174.7705919,-36.8517769
2843,174.7705918,-36.8517768
2844,174.770592,-36.8517768
2845,174.7705922,-36.851777
2846,174.770592,-36.8517769
2847,174.770591,-36.8517759
2848,174.7705915,-36.8517756
2849,174.7705915,-36.8517757
2850,174.7705924,-36.8517752
2851,174.7705932,-36.8517743
2852,174.7705933,-36.8517742
2853,174.7705934,-36.8517742
2854,174.7705934,-36.8517741
2855,174.7705935,-36.8517741
2856,174.7705935,-36.8517742
2857,174.7705936,-36.8517742
2858,174.7705937,-36.8517742
2859,174.7705938,-36.8517742
2860,174.7705938,-36.8517742
2861,174.7705938,-36.8517742
2862,174.7705939,-36.8517742
2863,174.7705939,-36.8517743
2864,174.770594,-36.8517744
2865,174.7705941,-36.8517744
2866,174.7705942,-36.8517744
2867,174.7705944,-36.8517744
2868,174.7705945,-36.8517743
2869,174.7705947,-36.8517743
2870,174.7705943,-36.8517746
2871,174.770594,-36.8517749
2872,174.770593,-36.851776
2873,174.7705738,-36.8517955
2874,174.7705501,-36.8518196
2875,174.7705243,-36.8518405
2876,174.7705022,-36.8518646
2877,174.7704772,-36.8518895
2878,174.7704523,-36.8519168
2879,174.7704208,-36.851944
2880,174.7703885,-36.8519711
2881,174.7703576,-36.8519979
2882,174.7703269,-36.852027
2883,174.7702946,-36.8520551
2884,174.7702656,-36.8520877
2885,174.7702397,-36.8521144
2886,174.7702129,-36.85214
2887,174.7701879,-36.8521678
2888,174.7701694,-36.8521927
2889,174.7701534,-36.8522145
2890,174.7701291,-36.8522371
2891,174.7701049,-36.8522612
2892,174.7700729,-36.8522836
2893,174.7700553,-36.852307
2894,174.770034,-36.8523324
2895,174.7700118,-36.8523537
2896,174.7699884,-36.8523721
2897,174.7699663,-36.8523919
2898,174.7699461,-36.8524086
2899,174.7699322,-36.8524218
2900,174.7699113,-36.8524307
2901,174.7698898,-36.8524421
2902,174.7698608,-36.85246
2903,174.7698283,-36.8524937
2904,174.7698038,-36.8525166
2905,174.769784,-36.8525411
2906,174.7697676,-36.8525688
2907,174.7697481,-36.8526014
2908,174.7697356,-36.8526289
2909,174.7697175,-36.8526523
2910,174.7697038,-36.8526727
2911,174.7696986,-36.8526926
2912,174.7696961,-36.8527065
2913,174.7696933,-36.8527231
2914,174.7696889,-36.8527494
2915,174.769683,-36.8527631
2916,174.7696601,-36.8527702
2917,174.7696341,-36.8527774
2918,174.7696224,-36.8527787
2919,174.7696189,-36.852779
2920,174.7696181,-36.8527767
2921,174.769616,-36.8527751
2922,174.7696151,-36.8527741
2923,174.7696123,-36.8527792
2924,174.7696116,-36.8527855
2925,174.7696149,-36.8527926
2926,174.7696033,-36.8528048
2927,174.7695936,-36.8528174
2928,174.7695839,-36.8528283
2929,174.769573,-36.8528358
2930,174.7695649,-36.8528425
2931,174.7695567,-36.8528476
2932,174.7695504,-36.8528514
2933,174.7695445,-36.8528491
2934,174.7695324,-36.8528522
2935,174.769523,-36.8528606
2936,174.7695105,-36.852883
2937,174.769505,-36.852888
2938,174.7694966,-36.8528926
2939,174.769496,-36.8528868
2940,174.7694842,-36.852865
2941,174.7694656,-36.8528691
2942,174.7694161,-36.8528496
2943,174.7694035,-36.8528463
2944,174.7693977,-36.8528465
2945,174.7693794,-36.8528333
2946,174.7693637,-36.8528125
2947,174.769358,-36.852811
2948,174.7693412,-36.8528
2949,174.7693272,-36.8527901
2950,174.7693194,-36.8528014
2951,174.7693162,-36.8528023
2952,174.7693095,-36.8528002
2953,174.769306,-36.8527956
2954,174.7692965,-36.8528076
2955,174.7692921,-36.8528095
2956,174.7692946,-36.8528149
2957,174.7692913,-36.8528155
2958,174.7692895,-36.8528178
2959,174.769287,-36.8528196
2960,174.7692859,-36.8528202
2961,174.7692843,-36.8528273
2962,174.7692856,-36.8528274
2963,174.769288,-36.8528426
2964,174.7692859,-36.8528541
2965,174.7692783,-36.8528599
2966,174.7692724,-36.85287
2967,174.769268,-36.8528717
2968,174.7692641,-36.8528768
2969,174.7692617,-36.8528867
2970,174.7692553,-36.8528813
2971,174.7692446,-36.8528814
2972,174.7692394,-36.8528882
2973,174.7692225,-36.8529294
2974,174.7692186,-36.8529347
2975,174.769236,-36.8529099
2976,174.7692419,-36.8529021
2977,174.7692331,-36.8529028
2978,174.7692306,-36.8528871
2979,174.7692223,-36.8528784
2980,174.7692175,-36.852881
2981,174.7692154,-36.8528824
2982,174.7691944,-36.8528967
2983,174.7691735,-36.8529007
2984,174.7691655,-36.8529002
2985,174.7691577,-36.8528945
2986,174.7691454,-36.8528925
2987,174.769134,-36.8528839
2988,174.7691175,-36.8528815
2989,174.7691057,-36.8528772
2990,174.7691013,-36.8528841
2991,174.7690902,-36.8529054
2992,174.7690813,-36.8529129
2993,174.7690406,-36.8529485
2994,174.7690376,-36.852946
2995,174.7690303,-36.8529532
2996,174.7690052,-36.8529788
2997,174.7689806,-36.8529923
2998,174.7689658,-36.8530064
2999,174.7689595,-36.8530099
3000,174.7689529,-36.8530076
3001,174.7689465,-36.853007
3002,174.7689374,-36.8530111
3003,174.7689302,-36.853007
3004,174.7689179,-36.8530146
3005,174.7689051,-36.8530243
3006,174.7689074,-36.8530307
3007,174.7689031,-36.8530403
3008,174.7689043,-36.8530378
3009,174.768906,-36.8530284
3010,174.7689112,-36.8530194
3011,174.7689135,-36.8530108
3012,174.7689185,-36.8530049
3013,174.7689259,-36.8529965
3014,174.7689335,-36.8529897
3015,174.7689345,-36.8529814
3016,174.7689057,-36.8529786
3017,174.7688843,-36.8529735
3018,174.7688676,-36.8529688
3019,174.7688588,-36.8529712
3020,174.7688386,-36.8529701
3021,174.7688355,-36.8529656
3022,174.7688356,-36.8529607
3023,174.7688387,-36.8529569
3024,174.7688424,-36.8529495
3025,174.7688456,-36.8529589
3026,174.7688471,-36.8529507
3027,174.7688516,-36.8529464
3028,174.76885,-36.8529497
3029,174.7688548,-36.852956
3030,174.7688608,-36.8529621
3031,174.7688588,-36.8529644
3032,174.7688553,-36.8529758
3033,174.7688611,-36.8529802
3034,174.7688691,-36.852983
3035,174.768871,-36.8529837
3036,174.7688721,-36.8529853
3037,174.768873,-36.8529871
3038,174.7688743,-36.852989
3039,174.7688763,-36.8529905
3040,174.7688782,-36.8529921
3041,174.7688781,-36.8529954
3042,174.7688844,-36.8530027
3043,174.7688932,-36.8530128
3044,174.7688945,-36.8530198
3045,174.7688933,-36.8530231
3046,174.7688949,-36.8530259
3047,174.7688914,-36.8530247
3048,174.7688914,-36.8530246
3049,174.768891,-36.8530247
3050,174.7688904,-36.8530247
3051,174.7688912,-36.8530249
3052,174.7688931,-36.8530255
3053,174.7688944,-36.8530261
3054,174.7688956,-36.8530261
3055,174.7688963,-36.8530261
3056,174.7688978,-36.8530269
3057,174.7688994,-36.8530282
3058,174.7689005,-36.8530297
3059,174.7689024,-36.8530307
3060,174.7689046,-36.8530322
3061,174.7689061,-36.8530345
3062,174.7688857,-36.8530495
3063,174.7688605,-36.8530538
3064,174.7688552,-36.8530686
3065,174.7688554,-36.8530796
